3.008999999999999773e+02	0.000000000000000000e+00	2.044000000000000039e+00	-3.153000000000000247e-01
3.016999999999999886e+02	0.000000000000000000e+00	2.044999999999999929e+00	-3.150999999999999912e-01
3.023999999999999773e+02	0.000000000000000000e+00	2.044999999999999929e+00	-3.149000000000000132e-01
3.031000000000000227e+02	0.000000000000000000e+00	2.045999999999999819e+00	-3.146999999999999797e-01
3.038999999999999773e+02	0.000000000000000000e+00	2.047000000000000153e+00	-3.144000000000000128e-01
3.046000000000000227e+02	0.000000000000000000e+00	2.048000000000000043e+00	-3.141999999999999793e-01
3.053999999999999773e+02	0.000000000000000000e+00	2.048999999999999932e+00	-3.139000000000000123e-01
3.061000000000000227e+02	0.000000000000000000e+00	2.049999999999999822e+00	-3.136999999999999789e-01
3.068999999999999773e+02	0.000000000000000000e+00	2.049999999999999822e+00	-3.134000000000000119e-01
3.076999999999999886e+02	0.000000000000000000e+00	2.051000000000000156e+00	-3.131999999999999784e-01
3.083999999999999773e+02	0.000000000000000000e+00	2.052000000000000046e+00	-3.129000000000000115e-01
3.091999999999999886e+02	0.000000000000000000e+00	2.052999999999999936e+00	-3.125999999999999890e-01
3.100000000000000000e+02	0.000000000000000000e+00	2.053999999999999826e+00	-3.123000000000000220e-01
3.106999999999999886e+02	0.000000000000000000e+00	2.053999999999999826e+00	-3.119999999999999996e-01
3.115000000000000000e+02	0.000000000000000000e+00	2.055000000000000160e+00	-3.116999999999999771e-01
3.123000000000000114e+02	0.000000000000000000e+00	2.056000000000000050e+00	-3.114000000000000101e-01
3.131000000000000227e+02	0.000000000000000000e+00	2.056999999999999940e+00	-3.110999999999999877e-01
3.138999999999999773e+02	0.000000000000000000e+00	2.057999999999999829e+00	-3.108000000000000207e-01
3.146999999999999886e+02	0.000000000000000000e+00	2.059000000000000163e+00	-3.104999999999999982e-01
3.155000000000000000e+02	0.000000000000000000e+00	2.060000000000000053e+00	-3.101999999999999758e-01
3.163000000000000114e+02	0.000000000000000000e+00	2.060000000000000053e+00	-3.098000000000000198e-01
3.171000000000000227e+02	0.000000000000000000e+00	2.060999999999999943e+00	-3.094999999999999973e-01
3.178999999999999773e+02	0.000000000000000000e+00	2.061999999999999833e+00	-3.090999999999999859e-01
3.186999999999999886e+02	0.000000000000000000e+00	2.063000000000000167e+00	-3.088000000000000189e-01
3.195000000000000000e+02	0.000000000000000000e+00	2.064000000000000057e+00	-3.084000000000000075e-01
3.203999999999999773e+02	0.000000000000000000e+00	2.064999999999999947e+00	-3.080999999999999850e-01
3.211999999999999886e+02	0.000000000000000000e+00	2.065999999999999837e+00	-3.076999999999999735e-01
3.220000000000000000e+02	0.000000000000000000e+00	2.065999999999999837e+00	-3.073000000000000176e-01
3.228999999999999773e+02	0.000000000000000000e+00	2.067000000000000171e+00	-3.069000000000000061e-01
3.236999999999999886e+02	0.000000000000000000e+00	2.068000000000000060e+00	-3.064999999999999947e-01
3.246000000000000227e+02	0.000000000000000000e+00	2.068999999999999950e+00	-3.060999999999999832e-01
3.253999999999999773e+02	0.000000000000000000e+00	2.069999999999999840e+00	-3.057000000000000273e-01
3.263000000000000114e+02	0.000000000000000000e+00	2.071000000000000174e+00	-3.053000000000000158e-01
3.271000000000000227e+02	0.000000000000000000e+00	2.072000000000000064e+00	-3.049000000000000044e-01
3.280000000000000000e+02	0.000000000000000000e+00	2.072999999999999954e+00	-3.044000000000000039e-01
3.288999999999999773e+02	0.000000000000000000e+00	2.072999999999999954e+00	-3.039999999999999925e-01
3.296999999999999886e+02	0.000000000000000000e+00	2.073999999999999844e+00	-3.035999999999999810e-01
3.306000000000000227e+02	0.000000000000000000e+00	2.075000000000000178e+00	-3.030999999999999805e-01
3.315000000000000000e+02	0.000000000000000000e+00	2.076000000000000068e+00	-3.025999999999999801e-01
3.323999999999999773e+02	0.000000000000000000e+00	2.076999999999999957e+00	-3.022000000000000242e-01
3.333000000000000114e+02	0.000000000000000000e+00	2.077999999999999847e+00	-3.017000000000000237e-01
3.341999999999999886e+02	0.000000000000000000e+00	2.079000000000000181e+00	-3.012000000000000233e-01
3.351000000000000227e+02	0.000000000000000000e+00	2.080000000000000071e+00	-3.007000000000000228e-01
3.360000000000000000e+02	0.000000000000000000e+00	2.080999999999999961e+00	-3.002000000000000224e-01
3.368999999999999773e+02	0.000000000000000000e+00	2.080999999999999961e+00	-2.997000000000000219e-01
3.378000000000000114e+02	0.000000000000000000e+00	2.081999999999999851e+00	-2.992000000000000215e-01
3.388000000000000114e+02	0.000000000000000000e+00	2.083000000000000185e+00	-2.987000000000000210e-01
3.396999999999999886e+02	0.000000000000000000e+00	2.084000000000000075e+00	-2.980999999999999761e-01
3.406000000000000227e+02	0.000000000000000000e+00	2.084999999999999964e+00	-2.975999999999999757e-01
3.416000000000000227e+02	0.000000000000000000e+00	2.085999999999999854e+00	-2.969999999999999862e-01
3.425000000000000000e+02	0.000000000000000000e+00	2.087000000000000188e+00	-2.964999999999999858e-01
3.433999999999999773e+02	0.000000000000000000e+00	2.088000000000000078e+00	-2.958999999999999964e-01
3.443999999999999773e+02	0.000000000000000000e+00	2.088999999999999968e+00	-2.953000000000000069e-01
3.453999999999999773e+02	0.000000000000000000e+00	2.089999999999999858e+00	-2.947000000000000175e-01
3.463000000000000114e+02	0.000000000000000000e+00	2.089999999999999858e+00	-2.940999999999999726e-01
3.473000000000000114e+02	0.000000000000000000e+00	2.091000000000000192e+00	-2.934999999999999831e-01
3.483000000000000114e+02	0.000000000000000000e+00	2.092000000000000082e+00	-2.928999999999999937e-01
3.493000000000000114e+02	0.000000000000000000e+00	2.092999999999999972e+00	-2.923000000000000043e-01
3.501999999999999886e+02	0.000000000000000000e+00	2.093999999999999861e+00	-2.917000000000000148e-01
3.511999999999999886e+02	0.000000000000000000e+00	2.095000000000000195e+00	-2.909999999999999809e-01
3.521999999999999886e+02	0.000000000000000000e+00	2.096000000000000085e+00	-2.903999999999999915e-01
3.531999999999999886e+02	0.000000000000000000e+00	2.096999999999999975e+00	-2.897000000000000131e-01
3.541999999999999886e+02	0.000000000000000000e+00	2.097999999999999865e+00	-2.889999999999999791e-01
3.553000000000000114e+02	0.000000000000000000e+00	2.099000000000000199e+00	-2.883999999999999897e-01
3.563000000000000114e+02	0.000000000000000000e+00	2.099000000000000199e+00	-2.877000000000000113e-01
3.573000000000000114e+02	0.000000000000000000e+00	2.100000000000000089e+00	-2.869999999999999774e-01
3.583000000000000114e+02	0.000000000000000000e+00	2.100999999999999979e+00	-2.862999999999999989e-01
3.593999999999999773e+02	0.000000000000000000e+00	2.101999999999999869e+00	-2.854999999999999760e-01
3.603999999999999773e+02	0.000000000000000000e+00	2.103000000000000203e+00	-2.847999999999999976e-01
3.615000000000000000e+02	0.000000000000000000e+00	2.104000000000000092e+00	-2.841000000000000192e-01
3.625000000000000000e+02	0.000000000000000000e+00	2.104999999999999982e+00	-2.832999999999999963e-01
3.636000000000000227e+02	0.000000000000000000e+00	2.105999999999999872e+00	-2.826000000000000179e-01
3.646999999999999886e+02	0.000000000000000000e+00	2.107000000000000206e+00	-2.817999999999999949e-01
3.656999999999999886e+02	0.000000000000000000e+00	2.108000000000000096e+00	-2.810000000000000275e-01
3.668000000000000114e+02	0.000000000000000000e+00	2.108000000000000096e+00	-2.802999999999999936e-01
3.678999999999999773e+02	0.000000000000000000e+00	2.108999999999999986e+00	-2.795000000000000262e-01
3.690000000000000000e+02	0.000000000000000000e+00	2.109999999999999876e+00	-2.787000000000000033e-01
3.701000000000000227e+02	0.000000000000000000e+00	2.111000000000000210e+00	-2.777999999999999914e-01
3.711999999999999886e+02	0.000000000000000000e+00	2.112000000000000099e+00	-2.770000000000000240e-01
3.723000000000000114e+02	0.000000000000000000e+00	2.112999999999999989e+00	-2.762000000000000011e-01
3.733999999999999773e+02	0.000000000000000000e+00	2.113999999999999879e+00	-2.752999999999999892e-01
3.746000000000000227e+02	0.000000000000000000e+00	2.115000000000000213e+00	-2.745000000000000218e-01
3.756999999999999886e+02	0.000000000000000000e+00	2.115000000000000213e+00	-2.736000000000000099e-01
3.768999999999999773e+02	0.000000000000000000e+00	2.116000000000000103e+00	-2.726999999999999980e-01
3.780000000000000000e+02	0.000000000000000000e+00	2.116999999999999993e+00	-2.717999999999999861e-01
3.791999999999999886e+02	0.000000000000000000e+00	2.117999999999999883e+00	-2.708999999999999742e-01
3.803000000000000114e+02	0.000000000000000000e+00	2.119000000000000217e+00	-2.700000000000000178e-01
3.815000000000000000e+02	0.000000000000000000e+00	2.120000000000000107e+00	-2.691000000000000059e-01
3.826999999999999886e+02	0.000000000000000000e+00	2.120999999999999996e+00	-2.681999999999999940e-01
3.838999999999999773e+02	0.000000000000000000e+00	2.120999999999999996e+00	-2.671999999999999931e-01
3.850000000000000000e+02	0.000000000000000000e+00	2.121999999999999886e+00	-2.662999999999999812e-01
3.861999999999999886e+02	0.000000000000000000e+00	2.123000000000000220e+00	-2.652999999999999803e-01
3.875000000000000000e+02	0.000000000000000000e+00	2.124000000000000110e+00	-2.642999999999999794e-01
3.886999999999999886e+02	0.000000000000000000e+00	2.125000000000000000e+00	-2.632999999999999785e-01
